id,company_rating,company_location,total_fleet_count,iata_approved
11639,0%,Russian Federation,2.0,f
27283,0%,,1.0,t
14851,100%,Jersey,1.0,f
3528,100%,Niger,1.0,f
13577,90%,Brazil,2.0,f
42500,89%,Costa Rica,1.0,f
34006,100%,France,1.0,f
29647,100%,Peru,1305.0,f
45258,100%,Monaco,2.0,f
43703,,Zimbabwe,6.0,f
27365,30%,Uzbekistan,3.0,f
44852,100%,Kenya,1.0,f
15002,,,2.0,f
43703,,Zimbabwe,6.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
19128,100%,Uzbekistan,12.0,t
29647,100%,Peru,1305.0,f
43703,,Zimbabwe,6.0,f
13070,100%,Fiji,45.0,f
20928,,Denmark,1.0,f
12812,99%,Croatia,32.0,f
47302,,Netherlands,2.0,f
20416,100%,Monaco,1.0,f
12812,99%,Croatia,32.0,f
1202,43%,Indonesia,1.0,f
12812,99%,Croatia,32.0,f
1310,83%,Barbados,5.0,f
46377,100%,Denmark,1.0,t
13386,80%,Iran,4.0,t
39952,100%,Tonga,21.0,f
33345,100%,Kenya,2.0,f
7339,100%,Zimbabwe,1.0,f
1552,,,15.0,f
35533,100%,Guinea,1.0,f
22819,100%,Nauru,1.0,f
42467,100%,Turks and Caicos Islands,1.0,t
19836,100%,Chile,1.0,t
38832,97%,,15.0,f
43277,,Sao Tome and Principe,1.0,f
4692,100%,Isle of Man,3.0,t
1965,94%,,1.0,f
45376,100%,Denmark,1.0,f
45964,80%,Togo,2.0,f
10094,100%,Senegal,1.0,f
32792,,Indonesia,12.0,f
38457,100%,Gambia,1.0,t
481,94%,Solomon Islands,7.0,t
41183,,,1.0,f
25954,75%,Saint Helena,1.0,f
42947,,Lebanon,1.0,f
4305,100%,,2.0,f
25186,,Denmark,1.0,f
35531,100%,Dominica,3.0,t
28828,100%,Isle of Man,198.0,t
16140,100%,Uzbekistan,2.0,f
26071,,Mauritania,1.0,t
28828,100%,Isle of Man,198.0,t
24594,100%,Rwanda,14.0,f
3790,100%,Netherlands,16.0,f
11507,100%,Nicaragua,1.0,f
36611,71%,Maldives,14.0,f
39737,,Gambia,1.0,f
21240,94%,Niger,130.0,f
8322,,,1.0,f
39468,,Chile,2.0,t
12561,100%,Tunisia,11.0,t
28241,97%,Maldives,10.0,f
26355,,,1.0,f
4457,,Cuba,1.0,f
45735,100%,Malta,1.0,f
10552,100%,Togo,2.0,f
8355,87%,Togo,16.0,f
39045,,,1.0,t
28956,100%,Tonga,1.0,f
5053,,Djibouti,1.0,f
26891,100%,Malta,1.0,f
32773,90%,Niue,2.0,f
44614,100%,Slovenia,2.0,f
26163,100%,Zimbabwe,1.0,f
41937,,Nauru,1.0,t
36981,,Christmas Island,2.0,f
6894,80%,Estonia,47.0,t
5133,,Tonga,1.0,f
39835,100%,,5.0,t
47954,97%,Uzbekistan,3.0,f
2830,100%,Estonia,1.0,f
39531,,,1.0,f
4408,100%,France,2.0,f
9634,100%,Indonesia,1.0,f
29023,100%,Isle of Man,1.0,f
40627,83%,France,1.0,f
35221,100%,Turks and Caicos Islands,30.0,t
17882,,,1.0,f
21240,94%,Niger,130.0,f
33518,100%,France,1.0,f
21240,94%,Niger,130.0,f
21240,94%,Niger,130.0,f
21240,94%,Niger,130.0,f
21240,94%,Niger,130.0,f
21240,94%,Niger,130.0,f
21240,94%,Niger,130.0,f
21240,94%,Niger,130.0,f
44109,100%,United Kingdom,20.0,f
20200,,Zimbabwe,2.0,f
2805,100%,Maldives,1.0,f
25083,100%,Isle of Man,1.0,f
5501,,Marshall Islands,1.0,t
34831,100%,Denmark,2.0,f
20165,94%,Ukraine,30.0,f
49574,100%,,2.0,f
48731,100%,Malawi,1.0,f
27712,,,1.0,f
49666,100%,,1.0,t
9354,100%,Spain,12.0,f
24118,98%,Ghana,21.0,t
30989,100%,Niue,1.0,f
14508,,,1.0,t
14068,100%,Micronesia,1.0,f
34412,100%,,1.0,t
28092,100%,,1.0,f
30859,,Sao Tome and Principe,1.0,t
41094,67%,,1.0,f
6788,,Chile,1.0,f
18764,100%,,1.0,t
32161,100%,Nicaragua,5.0,t
20606,100%,Congo,6.0,t
23034,99%,Monaco,54.0,f
35453,95%,Ecuador,2.0,f
8014,,Mauritania,1.0,t
20263,99%,Maldives,35.0,t
14349,100%,Malta,3.0,f
12497,100%,,2.0,f
21240,94%,Niger,130.0,f
20263,99%,Maldives,35.0,t
21690,100%,Anguilla,5.0,t
23642,100%,Holy See (Vatican City State),5.0,f
20263,99%,Maldives,35.0,t
10884,,Croatia,1.0,t
44257,,Lebanon,1.0,t
46253,,Uzbekistan,1.0,t
34417,50%,,1.0,f
48885,100%,Russian Federation,1.0,f
11367,100%,Guernsey,1.0,f
15007,,France,1.0,f
26188,100%,Comoros,2.0,t
33581,100%,Svalbard & Jan Mayen Islands,2.0,f
12497,100%,,2.0,f
13425,100%,Nauru,1.0,f
6055,80%,Libyan Arab Jamahiriya,2.0,f
33593,,,1.0,f
14349,100%,Malta,3.0,f
14349,100%,Malta,3.0,f
14571,100%,,1.0,f
46340,100%,Denmark,3.0,t
102,100%,France,1.0,f
47763,78%,,1.0,f
48724,100%,Kiribati,1.0,f
1283,,Faroe Islands,2.0,f
34391,,,2.0,f
41702,100%,Anguilla,2.0,f
2404,,Barbados,3.0,t
43350,100%,Isle of Man,2.0,t
42656,100%,Kenya,1.0,f
15794,,Gambia,2.0,t
30852,100%,Netherlands,2.0,f
7431,100%,,2.0,f
13027,60%,Saint Helena,1.0,f
43496,100%,Montserrat,18.0,t
14514,,China,80.0,t
34402,79%,Reunion,28.0,f
29667,100%,Ireland,2.0,t
49642,,Guinea,1.0,f
3115,83%,Slovakia (Slovak Republic),17.0,t
32038,100%,Indonesia,35.0,f
17422,100%,,1.0,f
14514,,China,80.0,t
909,100%,Croatia,18.0,t
23430,100%,Reunion,16.0,f
24341,100%,,1.0,f
34022,50%,Togo,1.0,f
25763,92%,Micronesia,4.0,f
19091,95%,Cook Islands,18.0,t
34888,100%,Ecuador,1.0,f
1375,100%,Micronesia,5.0,f
13597,80%,,1.0,f
41856,100%,Maldives,13.0,t
14205,100%,Kenya,3.0,f
3552,0%,Kiribati,1.0,f
43321,100%,France,40.0,f
2365,100%,Vanuatu,2.0,f
43321,100%,France,40.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
43401,100%,,1.0,f
15069,100%,Montserrat,3.0,t
6312,100%,Kenya,1.0,f
7291,70%,Zimbabwe,1.0,t
8646,,,2.0,f
18484,100%,Gambia,108.0,f
22630,,Anguilla,2.0,f
33176,,Gambia,1.0,f
25133,100%,,2.0,t
8646,,,2.0,f
40883,,Reunion,1.0,f
6254,100%,,3.0,f
7245,50%,Afghanistan,1.0,f
628,,,1.0,f
14614,100%,Marshall Islands,1.0,t
15570,100%,France,6.0,f
39429,100%,Uzbekistan,1.0,f
26281,100%,Cape Verde,1.0,f
36540,100%,,33.0,t
909,100%,Croatia,18.0,t
7520,100%,Ukraine,15.0,t
15570,100%,France,6.0,f
38059,100%,,1.0,f
35868,96%,Barbados,4.0,f
12498,100%,Tonga,1.0,f
46737,,,1.0,t
40775,100%,,2.0,f
47274,100%,Tonga,48.0,f
39383,78%,France,3.0,t
30031,100%,Turks and Caicos Islands,2.0,t
48418,98%,Bosnia and Herzegovina,30.0,f
48418,98%,Bosnia and Herzegovina,30.0,f
21854,100%,Isle of Man,3.0,t
45797,80%,Kenya,1.0,f
40793,100%,,75.0,t
40793,100%,,75.0,t
40793,100%,,75.0,t
9274,50%,,1.0,f
46357,100%,,1.0,f
29780,,,1.0,t
27478,100%,,2.0,t
5406,100%,Gambia,3.0,f
27153,100%,Russian Federation,2.0,f
37604,100%,Russian Federation,1.0,t
8355,87%,Togo,16.0,f
47979,100%,Micronesia,1.0,f
48298,100%,Niue,1.0,f
7184,77%,Reunion,13.0,f
8355,87%,Togo,16.0,f
39795,,,1.0,t
11083,100%,Cape Verde,1.0,t
43011,100%,Wallis and Futuna,6.0,f
49850,100%,Niger,1.0,t
20671,100%,Guinea,3.0,f
43289,,Uzbekistan,8.0,f
48053,,Lebanon,1.0,f
7184,77%,Reunion,13.0,f
27597,100%,Portugal,7.0,t
30029,90%,El Salvador,8.0,f
20334,99%,Niger,171.0,t
16221,100%,El Salvador,2.0,f
5206,82%,Togo,2.0,f
7294,,Venezuela,1.0,f
32203,100%,Barbados,176.0,f
15940,100%,Croatia,4.0,t
11600,100%,Gibraltar,1.0,t
17435,,Monaco,1.0,f
38243,,,1.0,f
14248,100%,,4.0,f
14248,100%,,4.0,f
14248,100%,,4.0,f
14248,100%,,4.0,f
33420,100%,Libyan Arab Jamahiriya,1.0,f
49526,100%,Gambia,4.0,f
34458,90%,Kiribati,4.0,t
29876,,,1.0,t
36738,100%,Guinea,1.0,f
19372,100%,Chad,3.0,f
3616,100%,Cape Verde,14.0,t
27853,100%,Zimbabwe,2.0,f
9384,,Bosnia and Herzegovina,2.0,t
48136,,Vanuatu,2.0,t
34704,,Kiribati,1.0,f
30658,100%,United Kingdom,2.0,f
21908,100%,Niue,49.0,f
8799,,,1.0,f
48133,,Isle of Man,45.0,f
10686,86%,Tonga,21.0,f
4199,100%,,1.0,f
11307,100%,Monaco,2.0,t
34330,100%,French Guiana,1.0,t
22355,100%,Malta,1.0,f
26755,100%,Russian Federation,2.0,t
46973,100%,Malta,2.0,t
35221,100%,Turks and Caicos Islands,30.0,t
32038,100%,Indonesia,35.0,f
41856,100%,Maldives,13.0,t
22721,100%,Ecuador,109.0,f
27911,100%,Libyan Arab Jamahiriya,1.0,f
28778,,,1.0,f
41856,100%,Maldives,13.0,t
32203,100%,Barbados,176.0,f
25966,100%,Niue,2.0,f
41856,100%,Maldives,13.0,t
38532,90%,,6.0,f
41856,100%,Maldives,13.0,t
1007,,Lebanon,1.0,f
41856,100%,Maldives,13.0,t
48133,,Isle of Man,45.0,f
42505,,French Polynesia,1.0,f
44476,100%,Holy See (Vatican City State),1.0,f
40312,100%,France,1.0,f
41856,100%,Maldives,13.0,t
43695,100%,Malta,2.0,f
3445,,Maldives,1.0,f
25991,100%,Greenland,4.0,f
22207,,Niue,1.0,t
26386,100%,Fiji,25.0,t
3060,,Wallis and Futuna,1.0,f
4788,,Tonga,7.0,f
46692,,Nicaragua,1.0,f
13834,,Kiribati,9.0,f
14415,100%,Mexico,1.0,f
21210,64%,,1.0,f
11639,0%,Russian Federation,2.0,f
38877,,Faroe Islands,1.0,f
24118,98%,Ghana,21.0,t
41359,100%,Micronesia,6.0,f
48133,,Isle of Man,45.0,f
21268,0%,,2.0,f
12266,,Peru,2.0,f
19217,98%,Marshall Islands,46.0,f
4037,100%,Kiribati,11.0,f
40793,100%,,75.0,t
40793,100%,,75.0,t
26755,100%,Russian Federation,2.0,t
32617,,Guinea,1.0,t
44845,90%,Cape Verde,1.0,t
27849,,Bosnia and Herzegovina,3.0,f
14093,100%,Cape Verde,1.0,f
11993,,Isle of Man,1.0,f
22155,100%,Estonia,4.0,f
4297,100%,Kenya,4.0,t
42589,100%,Turkmenistan,1.0,f
27901,100%,Niue,1.0,t
21467,,Denmark,1.0,f
6133,100%,Anguilla,1.0,f
49025,,Zimbabwe,1.0,f
33999,,Cocos (Keeling) Islands,1.0,f
19748,100%,Maldives,3.0,f
39870,,Slovakia (Slovak Republic),21.0,t
13960,100%,,4.0,f
47146,,,1.0,f
3057,,,1.0,f
30526,100%,Canada,3.0,t
36025,100%,Djibouti,6.0,t
11712,95%,Monaco,4.0,f
25632,100%,Cuba,13.0,f
4759,,Barbados,1.0,f
6114,,Nauru,1.0,f
20491,,Mexico,1.0,t
48110,,Malawi,1.0,t
39143,89%,,33.0,f
43316,100%,Indonesia,23.0,f
28869,,Antarctica (the territory South of 60 deg S),172.0,f
33927,100%,Barbados,9.0,f
39959,71%,,2.0,t
17130,,Marshall Islands,1.0,f
20557,75%,,1.0,t
39143,89%,,33.0,f
3483,100%,Micronesia,4.0,t
33604,90%,Marshall Islands,8.0,t
20263,99%,Maldives,35.0,t
14233,,Malawi,3.0,t
13197,100%,France,3.0,f
30786,,Uzbekistan,29.0,f
33604,90%,Marshall Islands,8.0,t
8398,100%,Kenya,1.0,f
43316,100%,Indonesia,23.0,f
18077,100%,Sao Tome and Principe,139.0,f
20263,99%,Maldives,35.0,t
15546,,Micronesia,1.0,f
14514,,China,80.0,t
30355,100%,Barbados,3.0,t
20263,99%,Maldives,35.0,t
5365,100%,,3.0,f
28602,100%,Mauritania,2.0,f
42573,,Reunion,2.0,t
20263,99%,Maldives,35.0,t
18077,100%,Sao Tome and Principe,139.0,f
31168,100%,,1.0,t
18072,99%,Montserrat,37.0,f
10883,100%,Niger,8.0,t
28442,,Niue,2.0,f
15974,100%,,3.0,f
17627,100%,Guinea,2.0,f
31203,,Niue,1.0,f
29081,98%,Uzbekistan,18.0,f
12265,100%,Monaco,2.0,f
41635,100%,Iceland,5.0,f
40296,100%,Ukraine,1.0,f
7184,77%,Reunion,13.0,f
44533,100%,Afghanistan,5.0,f
17821,89%,Marshall Islands,1.0,f
41060,78%,Russian Federation,1.0,f
9802,,Indonesia,38.0,t
471,100%,Uzbekistan,1.0,f
38582,100%,,7.0,f
36206,86%,Russian Federation,10.0,f
47672,100%,,5.0,f
11255,93%,Suriname,41.0,f
18072,99%,Montserrat,37.0,f
4330,94%,Ukraine,60.0,t
38238,0%,Puerto Rico,1.0,f
5420,100%,Tonga,41.0,f
21487,100%,Tanzania,1.0,f
4289,100%,Micronesia,2.0,f
22016,100%,Zimbabwe,2.0,t
17515,100%,Philippines,5.0,f
29967,94%,Reunion,5.0,f
18072,99%,Montserrat,37.0,f
48117,98%,Ukraine,41.0,f
18484,100%,Gambia,108.0,f
44477,90%,Maldives,3.0,t
47672,100%,,5.0,f
5420,100%,Tonga,41.0,f
25966,100%,Niue,2.0,f
35483,80%,Reunion,6.0,f
23647,100%,Micronesia,5.0,f
27907,100%,Puerto Rico,21.0,f
9904,,Turkmenistan,1.0,t
12190,100%,Lebanon,1.0,f
18072,99%,Montserrat,37.0,f
36324,,Cape Verde,1.0,f
35483,80%,Reunion,6.0,f
35483,80%,Reunion,6.0,f
35340,100%,France,1.0,f
29647,100%,Peru,1305.0,f
46669,86%,Brazil,11.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
35483,80%,Reunion,6.0,f
10711,93%,Uganda,108.0,t
17228,100%,Papua New Guinea,1.0,f
38971,,,1.0,f
909,100%,Croatia,18.0,t
2632,,Marshall Islands,1.0,f
1361,100%,,2.0,f
20078,100%,Faroe Islands,1.0,f
23677,,,6.0,f
23677,,,6.0,f
23677,,,6.0,f
23677,,,6.0,f
23677,,,6.0,f
44273,91%,,2.0,f
13070,100%,Fiji,45.0,f
40395,,,2.0,f
21268,0%,,2.0,f
18016,100%,Somalia,1.0,t
15606,,French Guiana,1.0,f
47237,94%,Marshall Islands,5.0,f
41546,100%,Mauritania,21.0,f
32726,,,1.0,t
24122,100%,,1.0,f
31827,100%,Croatia,2.0,t
27720,,Gibraltar,1.0,f
38138,,Greenland,1.0,f
13770,,Netherlands,4.0,f
13770,,Netherlands,4.0,f
25693,67%,Micronesia,3.0,f
2036,100%,Slovakia (Slovak Republic),3.0,f
48985,97%,Guinea,8.0,f
356,99%,Wallis and Futuna,32.0,t
1609,100%,Uzbekistan,1.0,t
36807,,Guernsey,1.0,t
43071,100%,Maldives,14.0,f
9187,100%,Zimbabwe,3.0,f
47614,100%,Croatia,1.0,f
37888,89%,Niger,79.0,f
2812,100%,Cocos (Keeling) Islands,1.0,f
34459,,,1.0,f
26639,,Guinea,1.0,f
12055,100%,Nicaragua,1.0,f
29401,,Australia,1.0,t
18247,95%,Iran,80.0,t
18072,99%,Montserrat,37.0,f
40774,,Mauritania,2.0,f
35023,100%,,3.0,f
15584,,Gibraltar,1.0,f
1161,71%,,2.0,f
41833,100%,Senegal,1.0,f
9363,95%,Ukraine,50.0,f
32203,100%,Barbados,176.0,f
41225,100%,,1.0,f
18072,99%,Montserrat,37.0,f
43316,100%,Indonesia,23.0,f
28660,,,1.0,f
38114,94%,Uzbekistan,19.0,f
33604,90%,Marshall Islands,8.0,t
6894,80%,Estonia,47.0,t
21384,,,1.0,f
14748,80%,Nicaragua,1.0,f
48956,100%,Philippines,1.0,f
37888,89%,Niger,79.0,f
37888,89%,Niger,79.0,f
26386,100%,Fiji,25.0,t
17830,,Cocos (Keeling) Islands,1.0,f
26939,100%,Philippines,6.0,f
1962,100%,,7.0,f
49525,,Estonia,4.0,f
21020,100%,,1.0,f
782,90%,Isle of Man,1.0,f
919,60%,,1.0,f
35078,100%,Venezuela,1.0,f
19956,100%,Isle of Man,2.0,f
19090,100%,Gibraltar,1.0,f
2644,100%,Zimbabwe,11.0,t
26386,100%,Fiji,25.0,t
26386,100%,Fiji,25.0,t
24026,98%,Cape Verde,69.0,t
41841,100%,Kenya,1.0,f
14535,88%,Montserrat,18.0,f
19748,100%,Maldives,3.0,f
30675,67%,Guinea,3.0,f
20374,100%,Uganda,1.0,f
559,,Guernsey,1.0,f
18072,99%,Montserrat,37.0,f
32616,90%,,3.0,f
32616,90%,,3.0,f
31963,0%,Guinea,2.0,f
32616,90%,,3.0,f
1962,100%,,7.0,f
28828,100%,Isle of Man,198.0,t
24860,,,1.0,f
18072,99%,Montserrat,37.0,f
19376,100%,Malawi,2.0,t
17619,74%,Ghana,14.0,f
3387,100%,Gambia,2.0,f
13359,100%,,1.0,f
29934,67%,Zimbabwe,3.0,f
32821,100%,,1.0,f
39047,,,1.0,f
26167,81%,Senegal,3.0,f
18320,50%,Reunion,19.0,t
43276,100%,,2.0,t
20334,99%,Niger,171.0,t
22361,100%,Jersey,2.0,f
39180,90%,Pakistan,2.0,f
46092,100%,Rwanda,1.0,f
5420,100%,Tonga,41.0,f
23156,,,1.0,f
48117,98%,Ukraine,41.0,f
9628,100%,Slovakia (Slovak Republic),2.0,f
41553,100%,Tonga,2.0,f
41784,100%,Rwanda,3.0,f
22880,100%,France,1.0,f
13042,100%,Costa Rica,5.0,f
46691,90%,Uzbekistan,38.0,f
34042,100%,Marshall Islands,37.0,f
21692,100%,Ecuador,3.0,t
20245,100%,Bosnia and Herzegovina,1.0,t
21600,100%,Sao Tome and Principe,2.0,f
40488,50%,,1.0,f
25351,100%,Fiji,6.0,f
43841,,,1.0,f
13042,100%,Costa Rica,5.0,f
29717,100%,Kiribati,3.0,f
46691,90%,Uzbekistan,38.0,f
18072,99%,Montserrat,37.0,f
4037,100%,Kiribati,11.0,f
5420,100%,Tonga,41.0,f
4037,100%,Kiribati,11.0,f
2897,,Croatia,1.0,f
49565,92%,Uganda,14.0,f
29717,100%,Kiribati,3.0,f
48117,98%,Ukraine,41.0,f
18125,100%,Russian Federation,1.0,t
40793,100%,,75.0,t
18072,99%,Montserrat,37.0,f
24317,,Niue,1.0,t
34249,100%,,1.0,t
10686,86%,Tonga,21.0,f
32149,67%,Djibouti,1.0,f
43808,100%,Sao Tome and Principe,1.0,t
23774,100%,Russian Federation,1.0,f
13178,,Niger,1.0,f
45216,100%,Kenya,1.0,f
26090,,,1.0,f
18072,99%,Montserrat,37.0,f
46973,100%,Malta,2.0,t
17961,71%,,5.0,f
26478,100%,Nauru,1.0,f
47274,100%,Tonga,48.0,f
17961,71%,,5.0,f
46691,90%,Uzbekistan,38.0,f
42042,100%,Morocco,4.0,f
17961,71%,,5.0,f
4037,100%,Kiribati,11.0,f
48430,,Isle of Man,2.0,f
9449,100%,France,1.0,f
37848,100%,Faroe Islands,1.0,f
18072,99%,Montserrat,37.0,f
17961,71%,,5.0,f
17961,71%,,5.0,f
13838,100%,Montserrat,10.0,f
4037,100%,Kiribati,11.0,f
39580,100%,Tonga,3.0,f
26999,100%,Isle of Man,3.0,f
19019,97%,Nicaragua,1484.0,f
41881,100%,Finland,1.0,f
40032,100%,El Salvador,16.0,f
11928,100%,,1.0,f
11327,,Chile,1.0,f
16520,100%,Marshall Islands,22.0,f
44816,,Malta,1.0,t
16520,100%,Marshall Islands,22.0,f
41869,,Niue,4.0,t
27447,,Jersey,1.0,f
26455,100%,Micronesia,1.0,f
11107,100%,Tanzania,1.0,f
874,100%,Puerto Rico,5.0,f
34813,,,1.0,f
45115,100%,Kiribati,1.0,f
6827,100%,Afghanistan,4.0,t
28069,100%,Togo,4.0,f
6827,100%,Afghanistan,4.0,t
4037,100%,Kiribati,11.0,f
41346,97%,Estonia,7.0,t
4811,100%,Wallis and Futuna,2.0,f
30026,100%,,2.0,f
32563,100%,Pakistan,2.0,t
24893,100%,Rwanda,9.0,f
25487,100%,Afghanistan,1.0,f
19174,,French Guiana,2.0,f
47853,,,2.0,t
19384,100%,Cape Verde,4.0,f
44533,100%,Afghanistan,5.0,f
42447,80%,,2.0,f
42447,80%,,2.0,f
8077,100%,,1.0,f
48888,,Gambia,1.0,f
23910,,Lebanon,1.0,f
25157,,,1.0,t
47982,100%,Denmark,7.0,f
222,89%,,16.0,f
2810,100%,,1.0,f
6008,,Guinea,1.0,f
31280,100%,,1.0,f
40202,100%,,2.0,f
26616,100%,Isle of Man,10.0,f
38500,,Saint Helena,1.0,t
4633,100%,Benin,4.0,f
3274,86%,Barbados,24.0,f
25519,100%,Slovakia (Slovak Republic),9.0,t
47522,100%,Lebanon,1.0,f
44230,100%,Gibraltar,1.0,t
22230,100%,Canada,1.0,t
5926,100%,Tanzania,1.0,f
39468,,Chile,2.0,t
15941,100%,Bahrain,1.0,f
27730,100%,Russian Federation,1.0,f
19019,97%,Nicaragua,1484.0,f
15524,,Croatia,1.0,t
30355,100%,Barbados,3.0,t
37023,,Faroe Islands,1.0,t
43690,,,1.0,f
36417,100%,Gambia,2.0,f
20165,94%,Ukraine,30.0,f
1403,100%,Somalia,1.0,t
33643,100%,Russian Federation,1.0,t
36566,100%,,1.0,f
24654,,,1.0,t
38429,83%,,2.0,f
22002,100%,Anguilla,2.0,t
47982,100%,Denmark,7.0,f
47982,100%,Denmark,7.0,f
47982,100%,Denmark,7.0,f
21559,75%,Tokelau,3.0,t
38623,50%,Croatia,2.0,f
7297,,,1.0,f
47610,100%,Uzbekistan,10.0,f
37690,,Papua New Guinea,1.0,f
28828,100%,Isle of Man,198.0,t
27389,100%,Tunisia,1.0,t
452,100%,Ghana,3.0,f
328,,Estonia,2.0,f
48007,100%,Uganda,3.0,t
48258,83%,Maldives,1.0,t
16295,96%,Philippines,5.0,f
25378,100%,Mauritania,1.0,f
9927,0%,French Polynesia,1.0,f
5941,100%,Gambia,2.0,f
20733,67%,Finland,1.0,t
13028,100%,Zimbabwe,2.0,t
21137,100%,Tanzania,2.0,t
48477,100%,Faroe Islands,1.0,f
20250,100%,Brazil,2.0,t
13940,100%,,1.0,f
11435,100%,,2.0,t
47982,100%,Denmark,7.0,f
47310,,,1.0,f
22721,100%,Ecuador,109.0,f
23452,100%,Philippines,4.0,f
47982,100%,Denmark,7.0,f
23452,100%,Philippines,4.0,f
42785,100%,Costa Rica,3.0,t
19384,100%,Cape Verde,4.0,f
25386,,,1.0,f
19756,,Marshall Islands,3.0,f
40647,100%,,1.0,f
43304,,Tonga,1.0,t
2124,100%,Somalia,2.0,f
48595,,Sao Tome and Principe,1.0,f
41689,100%,,1.0,f
46106,100%,,4.0,t
29232,100%,Nicaragua,9.0,f
28723,,Chile,1.0,t
28136,100%,Maldives,1.0,f
23143,65%,Bouvet Island (Bouvetoya),14.0,f
31446,100%,Faroe Islands,9.0,f
28030,90%,Anguilla,1.0,f
31709,100%,Togo,1.0,f
24211,70%,,1.0,f
21576,100%,,2.0,f
37051,,Lebanon,1.0,t
23597,,,1.0,f
31114,100%,,2.0,t
8707,73%,Rwanda,21.0,t
38615,,Isle of Man,1.0,f
21352,,,1.0,f
40798,100%,El Salvador,1.0,t
32903,100%,,2.0,f
28828,100%,Isle of Man,198.0,t
19214,100%,Senegal,55.0,f
42390,100%,Wallis and Futuna,96.0,t
43152,100%,Nicaragua,82.0,t
7954,100%,,3.0,f
28811,,Nicaragua,1.0,f
7954,100%,,3.0,f
28490,100%,,2.0,f
28490,100%,,2.0,f
41889,96%,Uzbekistan,14.0,t
33003,100%,Reunion,4.0,f
18072,99%,Montserrat,37.0,f
18072,99%,Montserrat,37.0,f
21198,100%,Isle of Man,1.0,f
12763,100%,Russian Federation,1.0,f
22282,0%,Netherlands Antilles,1.0,f
37606,,Reunion,2.0,f
21908,100%,Niue,49.0,f
37831,91%,Micronesia,2.0,f
18050,,Ghana,6.0,f
7954,100%,,3.0,f
39033,50%,Russian Federation,1.0,f
21866,,China,1.0,f
6342,100%,Marshall Islands,1.0,f
5420,100%,Tonga,41.0,f
48117,98%,Ukraine,41.0,f
7009,100%,Isle of Man,9.0,f
23126,100%,China,2.0,f
19454,,,1.0,f
29934,67%,Zimbabwe,3.0,f
26766,,Jersey,1.0,f
27659,100%,Turks and Caicos Islands,3.0,f
7812,100%,Bosnia and Herzegovina,8.0,f
46691,90%,Uzbekistan,38.0,f
18247,95%,Iran,80.0,t
18072,99%,Montserrat,37.0,f
8437,99%,Maldives,6.0,f
47572,,Gambia,1.0,f
18072,99%,Montserrat,37.0,f
40421,96%,Jersey,29.0,t
7730,100%,Mauritania,1.0,f
49525,,Estonia,4.0,f
14048,100%,Finland,6.0,t
7668,,,1.0,f
14872,,China,1.0,t
20358,100%,Vanuatu,1.0,t
27060,,Venezuela,1.0,f
10729,90%,Gibraltar,1.0,f
49829,,,1.0,f
14277,50%,Indonesia,1.0,t
42691,,Malta,1.0,f
18072,99%,Montserrat,37.0,f
39920,,Lebanon,1.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
2447,100%,,2.0,f
40032,100%,El Salvador,16.0,f
38834,100%,Costa Rica,2.0,f
27700,100%,Turks and Caicos Islands,3.0,f
29758,,Micronesia,2.0,f
33119,100%,Kiribati,1.0,f
26102,,Kiribati,1.0,f
7473,,Zimbabwe,3.0,t
20165,94%,Ukraine,30.0,f
23927,100%,Uzbekistan,1.0,f
19549,0%,Kiribati,1.0,f
2447,100%,,2.0,f
41718,100%,Isle of Man,1.0,f
35074,100%,,1.0,t
35747,100%,Russian Federation,1.0,f
17965,100%,Mauritania,6.0,f
33157,100%,,1.0,f
29934,67%,Zimbabwe,3.0,f
33182,,Cook Islands,1.0,f
7776,,Puerto Rico,1.0,f
17965,100%,Mauritania,6.0,f
9963,,Russian Federation,1.0,f
16030,100%,Gambia,2.0,f
17965,100%,Mauritania,6.0,f
10524,89%,Netherlands,1.0,t
44857,100%,Zimbabwe,24.0,t
20584,100%,Togo,1.0,f
30129,,Kenya,1.0,f
11248,100%,,1.0,f
4037,100%,Kiribati,11.0,f
46261,100%,Andorra,3.0,t
24037,100%,Indonesia,1.0,t
24132,100%,Somalia,2.0,f
42215,,Bosnia and Herzegovina,5.0,f
41799,50%,Maldives,7.0,f
35750,100%,Zimbabwe,1.0,f
5882,100%,Nicaragua,1.0,f
7207,100%,Niger,1.0,f
18247,95%,Iran,80.0,t
39870,,Slovakia (Slovak Republic),21.0,t
31771,100%,Guinea,1.0,f
48117,98%,Ukraine,41.0,f
44121,100%,Nicaragua,5.0,f
17662,100%,Estonia,2.0,f
11809,100%,Russian Federation,1.0,f
45491,100%,France,1.0,f
25147,99%,Niger,48.0,f
48409,,Estonia,60.0,t
25570,,Nauru,6.0,f
35450,100%,Gibraltar,2.0,f
18072,99%,Montserrat,37.0,f
35751,,Isle of Man,2.0,t
18247,95%,Iran,80.0,t
48438,100%,Isle of Man,1.0,t
45822,100%,Chad,1.0,f
9846,100%,Indonesia,3.0,t
